,Subscription Premium Cancel,time,month,quarter,day_week
1150,0,5,2,1,0
1151,0,5,2,1,0
1152,0,3,2,1,0
1153,0,20,2,1,4
1154,0,20,2,1,4
1155,0,7,3,1,3
1156,0,7,3,1,3
1157,0,7,3,1,3
1158,0,7,3,1,3
1159,0,7,3,1,3
1160,0,7,3,1,3
1161,0,7,3,1,3
1162,0,7,3,1,3
1163,0,7,3,1,3
1164,0,7,3,1,3
1165,0,7,3,1,3
1166,0,7,3,1,3
1167,0,7,3,1,3
1168,0,7,3,1,3
1169,0,23,3,1,3
1170,0,23,3,1,3
1171,0,23,3,1,3
1172,1,23,3,1,3
1173,0,23,3,1,3
1174,0,23,3,1,3
1175,0,15,4,2,1
1176,0,0,2,1,1
1177,0,0,2,1,1
1178,0,0,2,1,1
1179,0,0,2,1,1
1180,0,1,2,1,1
1181,0,1,2,1,1
1182,0,1,2,1,1
1183,0,15,3,1,5
1184,0,15,3,1,5
1185,0,15,3,1,5
1186,0,15,3,1,5
1187,0,15,3,1,5
1188,0,21,3,1,5
1189,0,21,3,1,5
1190,0,22,3,1,5
1191,0,22,3,1,5
1192,0,22,3,1,5
1193,0,2,3,1,1
1194,0,2,3,1,1
1195,0,4,3,1,6
1196,0,4,3,1,6
1197,0,4,3,1,6
1198,0,1,3,1,6
1199,0,15,2,1,3
1200,0,15,2,1,3
1201,0,23,2,1,2
1202,0,23,2,1,2
1203,0,23,2,1,2
1204,0,23,2,1,2
1205,0,23,2,1,2
1206,0,23,2,1,2
1207,0,23,2,1,2
1208,0,15,2,1,2
1209,0,5,3,1,3
1210,0,21,3,1,5
1211,0,22,3,1,5
1212,1,22,3,1,5
1213,0,22,3,1,5
1214,0,22,3,1,5
1215,0,22,3,1,5
1216,0,22,3,1,5
1217,0,22,3,1,5
1218,0,22,3,1,5
1219,0,22,3,1,5
1220,0,22,3,1,5
1221,0,9,1,1,5
1222,0,9,1,1,5
1223,0,10,1,1,5
1224,0,10,1,1,5
1225,0,9,1,1,0
1226,0,9,1,1,0
1227,0,9,1,1,0
1228,0,9,1,1,0
1229,0,9,1,1,3
1230,0,9,1,1,3
1231,0,9,1,1,3
1232,0,9,1,1,3
1233,0,9,1,1,3
1234,0,9,1,1,3
1235,0,9,1,1,3
1236,0,9,1,1,3
1237,0,9,1,1,4
1238,0,9,1,1,4
1239,0,9,1,1,1
1240,0,10,1,1,1
1241,0,20,2,1,1
1242,0,20,2,1,1
1243,0,20,2,1,1
1244,0,20,2,1,1
1245,0,20,2,1,1
1246,0,14,2,1,4
1247,0,14,2,1,4
1248,0,14,2,1,4
1249,0,16,3,1,4
1250,0,19,3,1,1
1251,0,19,3,1,1
1252,0,19,3,1,1
1253,0,19,3,1,1
1254,0,10,3,1,2
1255,0,10,3,1,2
1256,0,8,3,1,3
1257,0,9,3,1,3
1258,0,8,4,2,5
1259,0,7,3,1,0
1260,0,21,3,1,4
1261,0,21,3,1,4
1262,0,19,4,2,0
1263,0,19,4,2,0
1264,0,19,4,2,0
1265,0,16,2,1,2
1266,0,16,2,1,2
1267,0,16,2,1,2
1268,0,16,2,1,2
1269,0,16,2,1,2
1270,0,1,3,1,4
1271,0,13,2,1,3
1272,0,13,2,1,3
1273,0,11,3,1,1
1274,0,22,4,2,0
1275,0,22,4,2,0
1276,0,22,4,2,0
1277,0,19,4,2,4
1278,0,8,3,1,5
1279,0,9,3,1,5
1280,0,1,2,1,6
1281,0,1,1,1,2
1282,0,1,1,1,2
1283,0,1,1,1,2
1284,0,1,1,1,2
1285,0,1,1,1,2
1286,0,1,1,1,2
1287,0,1,1,1,2
1288,0,1,1,1,2
1289,0,1,1,1,2
1290,0,1,1,1,2
1291,0,1,1,1,2
1292,0,1,1,1,2
1293,0,1,1,1,2
1294,0,1,1,1,2
1295,0,1,1,1,2
1296,0,1,1,1,2
1297,0,1,1,1,2
1298,0,1,1,1,2
1299,0,1,1,1,2
1300,0,1,1,1,2
1301,0,14,1,1,3
1302,0,14,1,1,3
1303,0,14,1,1,3
1304,0,1,2,1,4
1305,0,13,3,1,0
1306,0,13,3,1,0
1307,0,4,4,2,6
1308,0,4,4,2,6
1309,0,4,4,2,6
1310,0,5,3,1,2
1311,0,5,3,1,2
1312,0,5,3,1,2
1313,0,5,3,1,2
1314,0,15,3,1,2
1315,0,12,3,1,5
1316,0,8,3,1,0
1317,0,8,3,1,3
1318,0,8,3,1,3
1319,0,16,3,1,3
1320,0,16,3,1,3
1321,0,8,3,1,5
1322,0,8,3,1,5
1323,0,8,3,1,5
1324,0,8,3,1,5
1325,0,8,3,1,5
1326,0,8,3,1,6
1327,0,8,3,1,1
1328,0,8,3,1,1
1329,0,8,3,1,2
1330,0,8,3,1,3
1331,0,8,3,1,4
1332,0,8,3,1,4
1333,0,8,3,1,4
1334,0,20,3,1,5
1335,0,20,3,1,5
1336,0,20,3,1,5
1337,0,20,3,1,5
1338,0,20,3,1,5
1339,0,8,3,1,6
1340,0,8,3,1,1
1341,0,13,3,1,1
1342,0,8,3,1,3
1343,0,8,3,1,3
1344,0,8,3,1,3
1345,0,8,3,1,3
1346,0,8,3,1,3
1347,0,8,3,1,3
1348,0,8,3,1,3
1349,0,8,3,1,3
1350,0,8,4,2,4
1351,0,8,4,2,4
1352,0,8,4,2,4
1353,0,8,4,2,4
1354,0,8,4,2,4
1355,0,8,4,2,4
1356,0,8,4,2,4
1357,0,8,4,2,4
1358,0,8,4,2,5
1359,0,8,4,2,5
1360,0,8,4,2,5
1361,0,8,4,2,5
1362,0,8,4,2,5
1363,0,8,4,2,6
1364,0,8,4,2,6
1365,0,8,4,2,0
1366,0,8,4,2,2
1367,0,8,4,2,2
1368,0,8,4,2,2
1369,0,8,4,2,2
1370,0,8,4,2,2
1371,0,8,4,2,2
1372,0,8,4,2,2
1373,0,8,4,2,2
1374,0,8,4,2,4
1375,0,8,4,2,4
1376,0,8,4,2,4
1377,0,8,4,2,4
1378,0,8,4,2,4
1379,0,13,2,1,6
1380,0,13,2,1,6
1381,0,21,3,1,5
1382,0,21,3,1,5
1383,0,21,3,1,5
1384,0,21,3,1,5
1385,0,21,3,1,5
1386,0,21,3,1,5
1387,0,21,3,1,5
1388,0,11,3,1,2
1389,0,11,3,1,2
1390,0,11,3,1,2
1391,0,12,3,1,3
1392,0,13,3,1,3
1393,0,14,3,1,3
1394,0,20,3,1,5
1395,0,20,3,1,5
1396,0,8,4,2,0
1397,0,8,4,2,0
1398,0,10,4,2,0
1399,0,10,4,2,0
1400,1,10,4,2,0
1401,0,8,4,2,3
1402,0,21,1,1,1
1403,0,21,1,1,1
1404,0,21,1,1,1
1405,0,21,1,1,1
1406,0,21,1,1,1
1407,0,21,1,1,1
1408,0,22,1,1,1
1409,0,18,4,2,4
1410,0,18,4,2,4
1411,0,18,4,2,4
1412,0,21,2,1,0
1413,0,21,2,1,0
1414,0,21,2,1,3
1415,0,0,4,2,1
1416,0,0,4,2,1
1417,0,0,4,2,1
1418,0,0,4,2,1
1419,0,17,3,1,4
1420,0,17,3,1,4
1421,0,17,3,1,4
1422,0,17,3,1,4
1423,0,17,3,1,4
1424,0,17,3,1,4
1425,0,17,3,1,4
1426,0,17,3,1,4
1427,0,17,3,1,4
1428,0,17,3,1,4
1429,0,17,3,1,4
1430,0,18,3,1,4
1431,0,18,3,1,4
1432,0,18,3,1,4
1433,0,13,4,2,5
1434,0,13,4,2,5
1435,0,4,2,1,6
1436,0,4,2,1,6
1437,0,23,4,2,4
1438,0,23,4,2,4
1439,0,18,3,1,5
1440,0,18,3,1,5
1441,0,18,3,1,5
1442,0,18,3,1,5
1443,0,17,2,1,5
1444,0,17,2,1,5
1445,0,17,2,1,5
1446,0,17,2,1,5
1447,0,17,2,1,5
1448,0,17,2,1,5
1449,0,4,2,1,6
1450,0,2,2,1,4
1451,0,2,3,1,1
1452,0,22,1,1,2
1453,0,22,1,1,2
1454,0,5,1,1,0
1455,0,5,1,1,0
1456,0,5,1,1,0
1457,0,5,1,1,0
1458,0,3,4,2,5
1459,0,15,4,2,6
1460,0,15,4,2,6
1461,0,15,4,2,6
1462,0,15,4,2,6
1463,0,15,4,2,6
1464,0,15,4,2,6
1465,0,15,4,2,6
1466,0,16,4,2,6
1467,0,16,4,2,6
1468,0,16,4,2,6
1469,0,17,4,2,6
1470,0,17,4,2,6
1471,0,17,4,2,6
1472,0,17,4,2,6
1473,0,18,4,2,6
1474,0,18,4,2,6
1475,0,18,4,2,6
1476,0,23,4,2,0
1477,0,14,4,2,4
1478,0,19,3,1,6
1479,0,19,3,1,6
1480,0,19,3,1,6
1481,0,19,3,1,6
1482,0,19,3,1,6
1483,0,19,3,1,6
1484,0,17,1,1,5
1485,0,17,1,1,5
1486,0,12,3,1,3
1487,0,21,1,1,5
1488,0,21,1,1,5
1489,0,21,1,1,5
1490,0,21,1,1,5
1491,0,21,1,1,5
1492,0,21,1,1,5
1493,0,21,1,1,5
1494,0,21,1,1,5
1495,0,21,1,1,5
1496,0,21,1,1,5
1497,0,21,1,1,5
1498,0,21,1,1,5
1499,0,19,1,1,6
1500,0,19,1,1,6
1501,0,19,1,1,6
1502,0,19,1,1,6
1503,0,19,1,1,6
1504,0,13,2,1,0
1505,0,13,2,1,0
1506,0,13,2,1,0
1507,0,13,2,1,0
1508,1,14,2,1,0
1509,0,14,2,1,0
1510,0,14,2,1,0
1511,0,14,2,1,0
1512,0,14,2,1,0
1513,0,8,3,1,4
1514,0,1,3,1,6
1515,0,1,3,1,6
1516,0,1,3,1,6
1517,0,1,3,1,6
1518,0,2,3,1,6
1519,0,13,3,1,6
1520,0,2,3,1,1
1521,0,11,3,1,1
1522,0,2,3,1,3
1523,0,3,1,1,4
1524,0,3,1,1,4
1525,0,3,1,1,4
1526,0,3,1,1,4
1527,0,3,1,1,4
1528,0,3,1,1,4
1529,0,15,1,1,5
1530,0,15,1,1,5
1531,0,15,2,1,2
1532,0,10,3,1,5
1533,0,2,2,1,4
1534,0,2,2,1,4
1535,0,3,2,1,4
1536,0,19,3,1,3
1537,0,2,2,1,3
1538,0,2,2,1,3
1539,0,2,2,1,3
1540,0,2,2,1,3
1541,0,2,2,1,3
1542,0,2,2,1,3
1543,0,2,2,1,3
1544,0,16,3,1,4
1545,0,17,3,1,2
1546,0,17,3,1,2
1547,0,17,3,1,2
1548,0,17,3,1,2
1549,0,17,3,1,2
1550,0,17,3,1,2
1551,0,17,3,1,2
1552,0,17,3,1,2
1553,0,17,3,1,2
1554,0,12,2,1,5
1555,0,12,2,1,5
1556,0,23,2,1,0
1557,0,23,2,1,0
1558,0,16,1,1,2
1559,0,20,2,1,3
1560,0,20,2,1,3
1561,0,20,2,1,3
1562,0,20,2,1,3
1563,0,11,3,1,3
1564,0,20,1,1,0
1565,0,20,1,1,0
1566,0,20,1,1,0
1567,0,20,1,1,0
1568,0,20,1,1,0
1569,0,0,1,1,6
1570,0,0,1,1,6
1571,0,0,1,1,6
1572,0,0,1,1,6
1573,0,1,1,1,6
1574,0,1,1,1,6
1575,0,14,1,1,3
1576,0,17,1,1,4
1577,0,14,1,1,6
1578,0,21,2,1,6
1579,0,18,2,1,2
1580,0,14,2,1,5
1581,0,15,2,1,5
1582,0,14,2,1,2
1583,0,21,2,1,6
1584,0,14,3,1,2
1585,0,14,3,1,2
1586,0,14,3,1,4
1587,0,14,3,1,4
1588,0,16,3,1,4
1589,0,10,3,1,6
1590,0,10,3,1,0
1591,0,14,3,1,0
1592,0,10,3,1,2
1593,0,10,3,1,4
1594,0,10,3,1,5
1595,0,10,3,1,5
1596,0,14,3,1,5
1597,0,15,3,1,6
1598,0,19,4,2,2
1599,0,5,2,1,2
1600,0,5,2,1,2
1601,0,21,2,1,6
1602,0,21,2,1,6
1603,0,21,2,1,6
1604,0,13,3,1,0
1605,0,13,3,1,0
1606,0,1,3,1,6
1607,0,2,3,1,6
1608,0,22,3,1,1
1609,0,3,3,1,2
1610,0,3,3,1,2
1611,0,2,4,2,4
1612,0,2,4,2,4
1613,1,8,4,2,4
1614,0,19,1,1,1
1615,0,20,1,1,1
1616,0,1,1,1,2
1617,0,1,1,1,2
1618,0,1,1,1,2
1619,0,1,1,1,2
1620,0,1,1,1,2
1621,0,1,1,1,2
1622,0,16,3,1,3
1623,0,16,3,1,3
1624,0,16,3,1,3
1625,0,16,3,1,3
1626,0,11,3,1,4
1627,0,11,3,1,4
1628,0,11,3,1,4
1629,0,11,3,1,4
1630,0,11,3,1,4
1631,0,16,3,1,4
1632,0,16,3,1,4
1633,0,14,3,1,0
1634,0,20,3,1,0
1635,0,20,3,1,0
1636,0,19,3,1,1
1637,0,19,3,1,1
1638,0,19,4,2,6
1639,0,1,4,2,0
1640,0,14,4,2,0
1641,0,14,4,2,0
1642,0,3,2,1,3
1643,0,3,2,1,3
1644,0,18,2,1,5
1645,0,10,2,1,3
1646,0,10,2,1,3
1647,0,18,4,2,6
1648,0,14,4,2,0
1649,0,20,1,1,6
1650,0,20,1,1,6
1651,0,20,1,1,6
1652,0,20,1,1,6
1653,0,20,1,1,6
1654,0,2,2,1,1
1655,0,9,2,1,3
1656,0,11,2,1,4
1657,0,19,2,1,6
1658,0,9,2,1,2
1659,0,9,2,1,2
1660,0,9,2,1,3
1661,0,10,2,1,3
1662,0,10,2,1,3
1663,0,10,2,1,0
1664,0,10,2,1,0
1665,0,10,2,1,0
1666,0,10,2,1,0
1667,0,13,2,1,3
1668,0,13,2,1,3
1669,0,13,2,1,3
1670,0,13,2,1,3
1671,0,13,2,1,3
1672,0,13,2,1,3
1673,0,13,2,1,3
1674,0,13,2,1,3
1675,0,13,2,1,3
1676,0,16,3,1,5
1677,0,16,3,1,5
1678,0,12,3,1,1
1679,0,12,3,1,1
1680,0,12,3,1,1
1681,0,11,3,1,3
1682,0,11,3,1,3
1683,0,17,3,1,4
1684,0,8,3,1,6
1685,0,8,3,1,0
1686,0,10,3,1,2
1687,0,10,3,1,2
1688,0,10,3,1,2
1689,0,8,3,1,4
1690,0,8,3,1,2
1691,0,8,3,1,2
1692,0,8,3,1,2
1693,0,8,4,2,4
1694,0,8,4,2,4
1695,0,8,4,2,6
1696,0,8,4,2,6
1697,0,8,4,2,3
1698,0,17,4,2,6
1699,0,8,4,2,2
1700,0,8,4,2,2
1701,0,8,4,2,4
1702,0,8,4,2,4
1703,0,8,4,2,5
1704,0,1,3,1,3
1705,0,1,1,1,5
1706,0,1,1,1,5
1707,0,20,2,1,1
1708,0,20,2,1,1
1709,0,3,3,1,2
1710,0,3,3,1,2
1711,0,1,3,1,3
1712,0,1,3,1,3
1713,0,1,3,1,3
1714,0,1,3,1,3
1715,0,1,3,1,3
1716,0,1,3,1,3
1717,0,1,3,1,3
1718,0,1,3,1,3
1719,0,21,3,1,3
1720,0,21,3,1,3
1721,0,21,3,1,3
1722,0,5,3,1,4
1723,0,13,3,1,1
1724,0,13,3,1,1
1725,0,13,3,1,1
1726,0,13,3,1,1
1727,0,13,3,1,1
1728,1,13,3,1,1
1729,0,22,3,1,3
1730,0,21,2,1,6
1731,0,4,2,1,5
1732,0,4,2,1,5
1733,0,4,2,1,5
1734,0,4,2,1,5
1735,0,4,2,1,5
1736,0,22,2,1,2
1737,0,22,2,1,2
1738,0,22,2,1,2
1739,0,22,2,1,2
1740,0,22,2,1,2
1741,0,14,2,1,4
1742,0,14,2,1,4
1743,0,16,2,1,2
1744,0,16,2,1,2
1745,0,2,2,1,4
1746,0,2,2,1,4
1747,0,2,2,1,4
1748,0,2,2,1,4
1749,0,2,2,1,4
1750,0,2,2,1,4
1751,0,2,2,1,5
1752,0,2,2,1,5
1753,0,2,2,1,5
1754,0,9,3,1,3
1755,0,9,3,1,3
1756,0,9,3,1,3
1757,0,9,3,1,3
1758,1,10,3,1,3
1759,0,16,3,1,0
1760,0,16,3,1,0
1761,0,16,3,1,0
1762,0,16,3,1,0
1763,0,16,3,1,0
1764,0,16,3,1,0
1765,0,17,2,1,1
1766,0,17,2,1,1
1767,0,19,2,1,0
1768,0,13,4,2,0
1769,0,13,4,2,0
1770,0,13,4,2,0
1771,0,13,4,2,0
1772,0,13,4,2,0
1773,0,14,4,2,0
1774,0,14,4,2,0
1775,0,14,4,2,0
1776,0,14,4,2,0
1777,0,16,4,2,1
1778,0,16,4,2,1
1779,0,16,4,2,1
1780,1,16,4,2,1
1781,0,16,4,2,1
1782,0,15,4,2,4
1783,0,19,4,2,5
1784,0,19,4,2,5
1785,0,19,4,2,5
1786,0,2,2,1,4
1787,0,2,2,1,4
1788,0,17,3,1,2
1789,0,17,3,1,2
1790,0,17,3,1,2
1791,0,17,3,1,2
1792,0,17,3,1,2
1793,0,1,4,2,0
1794,0,12,1,1,4
1795,0,12,1,1,4
1796,0,12,1,1,4
1797,0,12,1,1,4
1798,0,0,1,1,5
1799,0,0,1,1,5
1800,0,0,1,1,5
1801,0,17,2,1,2
1802,0,17,2,1,2
1803,0,17,2,1,2
1804,0,18,2,1,2
1805,0,18,2,1,2
1806,0,18,2,1,2
1807,0,1,2,1,3
1808,0,4,2,1,1
1809,0,4,2,1,1
1810,0,4,2,1,1
1811,0,20,2,1,1
1812,0,22,2,1,3
1813,0,22,2,1,3
1814,0,22,2,1,3
1815,0,22,2,1,3
1816,0,22,2,1,3
1817,0,15,2,1,4
1818,0,16,2,1,5
1819,0,16,2,1,6
1820,0,16,2,1,6
1821,0,20,3,1,2
1822,0,20,3,1,2
1823,0,2,3,1,3
1824,0,13,3,1,5
1825,0,0,3,1,2
1826,0,0,3,1,2
1827,0,18,3,1,5
1828,0,18,3,1,5
1829,1,19,3,1,5
1830,0,15,4,2,0
1831,0,19,4,2,2
1832,0,19,4,2,2
1833,0,20,4,2,2
1834,0,20,4,2,2
1835,0,20,4,2,2
1836,0,20,4,2,2
1837,0,20,4,2,2
1838,0,23,4,2,2
1839,0,23,4,2,2
1840,0,19,4,2,5
1841,0,19,4,2,5
1842,0,19,4,2,5
1843,0,19,4,2,5
1844,0,21,4,2,0
1845,0,21,4,2,0
1846,0,21,4,2,0
1847,0,21,4,2,0
1848,0,21,4,2,0
1849,0,21,4,2,0
1850,0,21,4,2,2
1851,0,19,2,1,4
1852,0,18,4,2,2
1853,0,1,2,1,4
1854,0,15,2,1,4
1855,0,15,2,1,4
1856,0,1,2,1,3
1857,0,1,2,1,3
1858,0,1,2,1,3
1859,0,1,2,1,3
1860,0,1,2,1,3
1861,0,18,2,1,0
1862,0,18,2,1,0
1863,0,18,2,1,0
1864,0,15,3,1,3
1865,0,2,3,1,4
1866,0,14,3,1,4
1867,0,17,2,1,5
1868,0,17,2,1,5
1869,0,17,2,1,5
1870,0,17,2,1,5
1871,0,18,2,1,5
1872,0,17,2,1,2
1873,0,17,2,1,2
1874,0,17,2,1,2
1875,0,17,2,1,2
1876,0,0,2,1,4
1877,0,15,3,1,3
1878,0,14,3,1,4
1879,0,1,3,1,3
1880,0,3,2,1,4
1881,0,3,2,1,4
1882,0,3,2,1,4
1883,0,3,2,1,4
1884,0,3,2,1,4
1885,0,3,2,1,4
1886,0,3,2,1,4
1887,0,3,2,1,4
1888,0,3,2,1,4
1889,0,3,2,1,4
1890,0,3,2,1,4
1891,0,3,2,1,4
1892,0,3,2,1,4
1893,0,4,2,1,4
1894,0,4,2,1,4
1895,0,4,2,1,4
1896,0,4,2,1,4
1897,0,5,2,1,4
1898,0,11,2,1,4
1899,0,21,2,1,4
1900,0,2,2,1,5
1901,0,14,2,1,5
1902,0,20,2,1,5
1903,0,3,2,1,0
1904,0,3,2,1,0
1905,0,20,3,1,1
1906,0,4,3,1,2
1907,0,4,3,1,2
1908,0,12,3,1,1
1909,0,0,3,1,3
1910,0,0,3,1,4
1911,0,0,3,1,4
1912,0,0,3,1,4
1913,0,16,4,2,4
1914,0,16,4,2,4
1915,0,17,4,2,4
1916,0,17,4,2,4
1917,0,19,4,2,4
1918,0,19,4,2,4
1919,0,19,4,2,4
1920,0,20,4,2,4
1921,0,20,4,2,4
1922,0,23,4,2,4
1923,0,22,4,2,0
1924,0,22,4,2,0
1925,0,19,3,1,2
1926,0,23,1,1,5
1927,0,23,1,1,5
1928,0,23,3,1,6
1929,0,23,3,1,6
1930,0,16,3,1,6
1931,0,17,3,1,5
1932,0,13,3,1,5
1933,0,17,2,1,2
1934,0,17,2,1,2
1935,0,17,2,1,2
1936,0,17,2,1,2
1937,0,17,2,1,2
1938,0,17,2,1,2
1939,0,17,2,1,2
1940,0,17,2,1,2
1941,0,17,2,1,2
1942,0,18,2,1,2
1943,0,18,2,1,2
1944,1,18,2,1,2
1945,0,18,2,1,2
1946,0,18,2,1,2
1947,0,0,4,2,0
1948,0,0,4,2,0
1949,0,0,4,2,0
1950,0,0,4,2,0
1951,0,0,3,1,4
1952,0,0,3,1,4
1953,0,0,3,1,5
1954,0,0,3,1,5
1955,0,3,3,1,6
1956,0,17,2,1,1
1957,0,17,2,1,1
1958,0,17,2,1,1
1959,0,17,2,1,1
1960,0,17,2,1,1
1961,0,17,2,1,1
1962,0,23,4,2,4
1963,0,2,2,1,5
1964,0,2,2,1,5
1965,0,1,3,1,4
1966,0,1,3,1,4
1967,0,1,3,1,4
1968,0,1,3,1,4
1969,0,1,3,1,4
1970,0,2,3,1,5
1971,0,2,3,1,5
1972,0,2,3,1,5
1973,0,2,3,1,5
1974,0,14,3,1,5
1975,0,14,3,1,5
1976,0,14,3,1,5
1977,0,14,3,1,5
1978,0,2,3,1,0
1979,0,14,3,1,1
1980,0,4,3,1,3
1981,0,10,3,1,4
1982,0,10,3,1,4
1983,0,22,3,1,0
1984,0,22,3,1,0
1985,0,22,3,1,0
1986,0,11,3,1,3
1987,0,11,3,1,3
1988,0,11,3,1,3
1989,0,14,4,2,2
1990,0,14,4,2,2
1991,0,10,4,2,4
1992,0,10,4,2,4
1993,0,10,4,2,4
1994,0,10,4,2,4
1995,0,16,3,1,2
1996,0,18,3,1,2
1997,0,23,2,1,2
1998,0,12,4,2,4
1999,0,13,4,2,4
2000,0,13,4,2,4
2001,0,13,4,2,3
2002,0,23,2,1,2
2003,0,23,2,1,2
2004,0,23,2,1,2
2005,0,0,2,1,1
2006,0,0,2,1,1
2007,0,0,2,1,1
2008,0,1,3,1,0
2009,0,21,3,1,0
2010,0,21,3,1,0
2011,0,21,3,1,0
2012,0,21,3,1,0
2013,0,19,3,1,3
2014,0,19,3,1,3
2015,0,19,3,1,3
2016,0,19,3,1,3
2017,0,19,3,1,3
2018,0,14,3,1,6
2019,0,15,3,1,6
2020,0,15,3,1,6
2021,0,15,3,1,6
2022,0,15,3,1,6
2023,0,15,3,1,6
2024,0,5,3,1,0
2025,0,5,3,1,0
2026,0,6,3,1,1
2027,0,11,3,1,2
2028,0,11,3,1,2
2029,0,11,3,1,2
2030,0,11,3,1,2
2031,0,11,3,1,2
2032,0,11,3,1,2
2033,0,5,4,2,5
2034,0,5,4,2,5
2035,0,5,4,2,5
2036,0,5,4,2,0
2037,0,6,4,2,0
2038,0,6,4,2,0
2039,0,6,4,2,0
2040,0,6,4,2,0
2041,0,6,4,2,0
2042,0,6,4,2,0
2043,0,5,4,2,2
2044,0,5,4,2,2
2045,0,5,4,2,2
2046,0,5,4,2,2
2047,0,5,4,2,2
2048,0,5,4,2,2
2049,0,5,4,2,2
2050,0,5,4,2,2
2051,0,6,4,2,2
2052,0,5,4,2,3
2053,0,5,4,2,4
2054,0,5,4,2,4
2055,0,5,4,2,4
2056,0,5,4,2,4
2057,0,6,4,2,6
2058,0,6,4,2,0
2059,0,6,4,2,0
2060,0,8,4,2,1
2061,0,8,4,2,1
2062,0,6,4,2,3
2063,0,5,4,2,5
2064,0,5,4,2,5
2065,0,5,4,2,5
2066,0,2,1,1,1
2067,0,0,2,1,6
2068,0,0,2,1,6
2069,0,18,2,1,6
2070,0,17,2,1,3
2071,0,15,1,1,0
2072,0,19,4,2,5
2073,0,19,4,2,5
2074,0,19,4,2,5
2075,0,19,4,2,5
2076,0,10,1,1,0
2077,0,19,1,1,0
2078,0,6,1,1,5
2079,0,6,1,1,5
2080,0,6,1,1,5
2081,0,14,1,1,5
2082,0,2,2,1,1
2083,0,2,2,1,1
2084,0,2,2,1,1
2085,0,2,2,1,1
2086,0,2,2,1,1
2087,0,2,2,1,1
2088,0,2,2,1,1
2089,0,3,2,1,1
2090,0,3,2,1,1
2091,0,3,2,1,1
2092,0,19,1,1,5
2093,0,1,2,1,3
2094,0,0,3,1,1
2095,0,0,3,1,1
2096,0,4,4,2,1
2097,0,4,4,2,1
2098,0,17,3,1,1
2099,0,17,3,1,1
2100,0,19,3,1,1
2101,0,23,2,1,1
2102,0,13,3,1,4
2103,0,13,3,1,4
2104,0,3,3,1,0
2105,0,3,3,1,0
2106,0,3,3,1,0
2107,0,10,1,1,5
2108,0,10,1,1,5
2109,0,18,2,1,4
2110,0,19,2,1,4
2111,0,19,2,1,4
2112,0,19,2,1,4
2113,0,19,2,1,4
2114,0,19,2,1,4
2115,0,1,3,1,4
2116,0,18,3,1,3
2117,0,18,3,1,3
2118,0,19,3,1,3
2119,0,22,4,2,3
2120,0,22,4,2,3
2121,0,22,4,2,3
2122,0,22,3,1,6
2123,0,19,3,1,2
2124,0,19,3,1,2
2125,0,19,3,1,2
2126,0,19,3,1,2
2127,0,19,3,1,2
2128,0,21,2,1,2
2129,0,21,2,1,2
2130,0,21,2,1,2
2131,0,13,3,1,5
2132,0,13,3,1,5
2133,0,17,3,1,4
2134,0,17,3,1,4
2135,0,17,3,1,4
2136,0,17,3,1,4
2137,0,17,3,1,1
2138,0,17,3,1,1
2139,0,17,3,1,1
2140,0,18,3,1,2
2141,0,19,3,1,2
2142,0,22,2,1,4
2143,0,22,2,1,4
2144,0,3,3,1,5
2145,0,3,3,1,5
2146,0,3,3,1,5
2147,0,3,3,1,5
2148,0,10,3,1,3
2149,0,10,3,1,3
2150,0,10,3,1,2
2151,0,10,3,1,3
2152,0,10,3,1,4
2153,0,20,3,1,5
2154,0,10,3,1,0
2155,0,4,3,1,2
2156,0,10,4,2,4
2157,0,10,4,2,4
2158,0,10,4,2,5
2159,0,10,4,2,0
2160,0,10,4,2,0
2161,0,0,4,2,2
2162,0,0,4,2,2
2163,0,10,4,2,3
2164,0,10,4,2,5
2165,0,10,4,2,5
2166,0,1,4,2,0
2167,0,3,2,1,6
2168,0,14,2,1,5
2169,0,14,2,1,5
2170,0,17,3,1,6
2171,0,6,3,1,3
2172,0,18,3,1,1
2173,0,17,3,1,3
2174,0,17,3,1,3
2175,0,20,3,1,3
2176,0,20,3,1,3
2177,0,20,3,1,3
2178,0,18,3,1,0
2179,0,18,3,1,0
2180,0,18,3,1,0
2181,0,19,3,1,1
2182,0,2,2,1,0
2183,0,2,2,1,0
2184,0,21,3,1,6
2185,0,21,3,1,6
2186,0,4,1,1,5
2187,0,4,1,1,5
2188,0,14,4,2,0
2189,0,14,4,2,0
2190,0,0,3,1,3
2191,0,0,3,1,3
2192,0,0,3,1,3
2193,0,0,3,1,3
2194,0,0,3,1,3
2195,0,4,3,1,3
2196,0,21,3,1,5
2197,0,1,4,2,5
2198,0,2,4,2,5
2199,0,2,4,2,5
2200,0,2,4,2,5
2201,0,2,4,2,5
2202,0,2,4,2,5
2203,0,2,4,2,5
2204,0,2,4,2,5
2205,0,2,4,2,5
2206,0,2,4,2,5
2207,0,2,4,2,5
2208,0,2,4,2,5
2209,0,2,4,2,5
2210,0,2,4,2,5
2211,0,2,4,2,5
2212,0,3,4,2,5
2213,0,3,4,2,5
2214,1,11,4,2,5
2215,0,1,2,1,1
2216,1,13,2,1,1
2217,0,15,3,1,3
2218,0,15,3,1,3
2219,0,15,3,1,3
2220,0,15,3,1,3
2221,0,15,3,1,3
2222,0,15,3,1,1
2223,0,11,3,1,2
2224,0,10,3,1,3
